count,stand,plate_x,plate_z,called_strike_rate
Any,Any,-0.25,3.35,0.72932
Any,Any,-0.25,3.45,0.52812
Any,Any,-0.25,3.55,0.31902
Any,Any,-0.25,3.65,0.15179
Any,Any,-0.25,3.75,0.05516
Any,Any,-0.25,3.85,0.0155
Any,Any,-0.25,3.95,0.00425
Any,Any,-0.25,4.05,0.00105
Any,Any,-0.25,4.15,0.00049
Any,Any,-0.25,4.25,0.00024
Any,Any,-0.25,4.35,1e-04
Any,Any,-0.25,4.45,0.0
Any,Any,-0.15,0.55,0.0
Any,Any,-0.15,0.65,0.0
Any,Any,-0.15,0.75,0.0
Any,Any,-0.15,0.85,5e-05
Any,Any,-0.15,0.95,0.00049
Any,Any,-0.15,1.05,0.00324
Any,Any,-0.15,1.15,0.01927
Any,Any,-0.15,1.25,0.07457
Any,Any,-0.15,1.35,0.19476
Any,Any,-0.15,1.45,0.38979
Any,Any,-0.15,1.55,0.61077
Any,Any,-0.15,1.65,0.79795
Any,Any,-0.15,1.75,0.91227
Any,Any,-0.15,1.85,0.96647
Any,Any,-0.15,1.95,0.98791
Any,Any,-0.15,2.05,0.99561
Any,Any,-0.15,2.15,0.99836
Any,Any,-0.15,2.25,0.99948
Any,Any,-0.15,2.35,0.99964
Any,Any,-0.15,2.45,0.99972
Any,Any,-0.15,2.55,0.99971
Any,Any,-0.15,2.65,0.99963
Any,Any,-0.15,2.75,0.99953
Any,Any,-0.15,2.85,0.99871
Any,Any,-0.15,2.95,0.99617
Any,Any,-0.15,3.05,0.98609
Any,Any,-0.15,3.15,0.95508
Any,Any,-0.15,3.25,0.87996
Any,Any,-0.15,3.35,0.73554
Any,Any,-0.15,3.45,0.53349
Any,Any,-0.15,3.55,0.32776
Any,Any,-0.15,3.65,0.15847
Any,Any,-0.15,3.75,0.05963
Any,Any,-0.15,3.85,0.01654
Any,Any,-0.15,3.95,0.00426
Any,Any,-0.15,4.05,0.00137
Any,Any,-0.15,4.15,0.00049
Any,Any,-0.15,4.25,0.0004
Any,Any,-0.15,4.35,0.00019
Any,Any,-0.15,4.45,0.00031
Any,Any,-0.05,0.55,0.0
Any,Any,-0.05,0.65,0.0
Any,Any,-0.05,0.75,0.0
Any,Any,-0.05,0.85,0.0
Any,Any,-0.05,0.95,0.0006
Any,Any,-0.05,1.05,0.00327
Any,Any,-0.05,1.15,0.01936
Any,Any,-0.05,1.25,0.07376
Any,Any,-0.05,1.35,0.19301
Any,Any,-0.05,1.45,0.38811
Any,Any,-0.05,1.55,0.61021
Any,Any,-0.05,1.65,0.79775
Any,Any,-0.05,1.75,0.9133
Any,Any,-0.05,1.85,0.96744
Any,Any,-0.05,1.95,0.98948
Any,Any,-0.05,2.05,0.9963
Any,Any,-0.05,2.15,0.99868
Any,Any,-0.05,2.25,0.99953
Any,Any,-0.05,2.35,0.99964
Any,Any,-0.05,2.45,0.99972
Any,Any,-0.05,2.55,0.99967
Any,Any,-0.05,2.65,0.99973
Any,Any,-0.05,2.75,0.99971
Any,Any,-0.05,2.85,0.99931
Any,Any,-0.05,2.95,0.99702
Any,Any,-0.05,3.05,0.98754
Any,Any,-0.05,3.15,0.95775
Any,Any,-0.05,3.25,0.88253
Any,Any,-0.05,3.35,0.74102
Any,Any,-0.05,3.45,0.53897
Any,Any,-0.05,3.55,0.32977
Any,Any,-0.05,3.65,0.16179
Any,Any,-0.05,3.75,0.06069
Any,Any,-0.05,3.85,0.01697
Any,Any,-0.05,3.95,0.00441
Any,Any,-0.05,4.05,0.00139
Any,Any,-0.05,4.15,0.00035
Any,Any,-0.05,4.25,0.00033
Any,Any,-0.05,4.35,0.00029
Any,Any,-0.05,4.45,0.00047
Any,Any,0.05,0.55,0.0
Any,Any,0.05,0.65,0.0
Any,Any,0.05,0.75,0.0
Any,Any,0.05,0.85,0.0
Any,Any,0.05,0.95,0.00054
Any,Any,0.05,1.05,0.00329
Any,Any,0.05,1.15,0.01963
Any,Any,0.05,1.25,0.07108
Any,Any,0.05,1.35,0.18879
Any,Any,0.05,1.45,0.3839
Any,Any,0.05,1.55,0.60716
Any,Any,0.05,1.65,0.79635
Any,Any,0.05,1.75,0.91224
Any,Any,0.05,1.85,0.96651
Any,Any,0.05,1.95,0.98918
Any,Any,0.05,2.05,0.99643
Any,Any,0.05,2.15,0.9988
Any,Any,0.05,2.25,0.99954
Any,Any,0.05,2.35,0.99964
Any,Any,0.05,2.45,0.99969
Any,Any,0.05,2.55,0.99964
Any,Any,0.05,2.65,0.99969
Any,Any,0.05,2.75,0.99956
Any,Any,0.05,2.85,0.99885
Any,Any,0.05,2.95,0.99628
Any,Any,0.05,3.05,0.98673
Any,Any,0.05,3.15,0.95623
Any,Any,0.05,3.25,0.87995
Any,Any,0.05,3.35,0.73911
Any,Any,0.05,3.45,0.54089
Any,Any,0.05,3.55,0.32714
Any,Any,0.05,3.65,0.16077
Any,Any,0.05,3.75,0.05995
Any,Any,0.05,3.85,0.01818
Any,Any,0.05,3.95,0.00471
Any,Any,0.05,4.05,0.0016
Any,Any,0.05,4.15,0.00036
Any,Any,0.05,4.25,0.00033
Any,Any,0.05,4.35,0.0004
Any,Any,0.05,4.45,0.00066
Any,Any,0.15,0.55,0.0
Any,Any,0.15,0.65,0.0
Any,Any,0.15,0.75,0.0
Any,Any,0.15,0.85,1e-04
Any,Any,0.15,0.95,0.00057
Any,Any,0.15,1.05,0.00339
Any,Any,0.15,1.15,0.01851
Any,Any,0.15,1.25,0.06835
Any,Any,0.15,1.35,0.18412
Any,Any,0.15,1.45,0.3778
Any,Any,0.15,1.55,0.60108
Any,Any,0.15,1.65,0.792
Any,Any,0.15,1.75,0.90895
Any,Any,0.15,1.85,0.96548
Any,Any,0.15,1.95,0.98817
Any,Any,0.15,2.05,0.99604
Any,Any,0.15,2.15,0.99845
Any,Any,0.15,2.25,0.99926
Any,Any,0.15,2.35,0.99947
Any,Any,0.15,2.45,0.99957
Any,Any,0.15,2.55,0.99945
Any,Any,0.15,2.65,0.99932
Any,Any,0.15,2.75,0.99892
Any,Any,0.15,2.85,0.99805
Any,Any,0.15,2.95,0.99523
Any,Any,0.15,3.05,0.98468
Any,Any,0.15,3.15,0.95064
Any,Any,0.15,3.25,0.87068
Any,Any,0.15,3.35,0.72652
Any,Any,0.15,3.45,0.5304
Any,Any,0.15,3.55,0.31492
Any,Any,0.15,3.65,0.15337
Any,Any,0.15,3.75,0.0572
Any,Any,0.15,3.85,0.01797
Any,Any,0.15,3.95,0.0041
Any,Any,0.15,4.05,0.00146
Any,Any,0.15,4.15,0.0003
Any,Any,0.15,4.25,9e-05
Any,Any,0.15,4.35,0.00021
Any,Any,0.15,4.45,0.00035
Any,Any,0.25,0.55,0.00015
Any,Any,0.25,0.65,0.00017
Any,Any,0.25,0.75,0.00013
Any,Any,0.25,0.85,0.0002
Any,Any,0.25,0.95,0.0004
Any,Any,0.25,1.05,0.00322
Any,Any,0.25,1.15,0.01737
Any,Any,0.25,1.25,0.06405
Any,Any,0.25,1.35,0.17684
Any,Any,0.25,1.45,0.36787
Any,Any,0.25,1.55,0.58913
Any,Any,0.25,1.65,0.78294
Any,Any,0.25,1.75,0.90202
Any,Any,0.25,1.85,0.96199
Any,Any,0.25,1.95,0.98518
Any,Any,0.25,2.05,0.99403
Any,Any,0.25,2.15,0.99682
Any,Any,0.25,2.25,0.99813
Any,Any,0.25,2.35,0.99845
Any,Any,0.25,2.45,0.99859
Any,Any,0.25,2.55,0.99877
Any,Any,0.25,2.65,0.99876
Any,Any,0.25,2.75,0.99827
Any,Any,0.25,2.85,0.99656
Any,Any,0.25,2.95,0.99234
Any,Any,0.25,3.05,0.97855
Any,Any,0.25,3.15,0.94148
Any,Any,0.25,3.25,0.85716
Any,Any,0.25,3.35,0.70598
Any,Any,0.25,3.45,0.50823
Any,Any,0.25,3.55,0.29452
Any,Any,0.25,3.65,0.13972
Any,Any,0.25,3.75,0.05158
Any,Any,0.25,3.85,0.01625
Any,Any,0.25,3.95,0.00361
Any,Any,0.25,4.05,0.00124
Any,Any,0.25,4.15,0.00024
Any,Any,0.25,4.25,0.00037
Any,Any,0.25,4.35,0.00044
Any,Any,0.25,4.45,0.00072
Any,Any,0.35,0.55,0.00015
Any,Any,0.35,0.65,0.00017
Any,Any,0.35,0.75,0.00013
Any,Any,0.35,0.85,0.00019
Any,Any,0.35,0.95,0.00028
Any,Any,0.35,1.05,0.00296
Any,Any,0.35,1.15,0.01458
Any,Any,0.35,1.25,0.05883
Any,Any,0.35,1.35,0.16702
Any,Any,0.35,1.45,0.35254
Any,Any,0.35,1.55,0.57101
Any,Any,0.35,1.65,0.76483
Any,Any,0.35,1.75,0.88767
Any,Any,0.35,1.85,0.95245
Any,Any,0.35,1.95,0.97876
Any,Any,0.35,2.05,0.98936
Any,Any,0.35,2.15,0.99365
Any,Any,0.35,2.25,0.99538
Any,Any,0.35,2.35,0.99612
Any,Any,0.35,2.45,0.99648
Any,Any,0.35,2.55,0.99693
Any,Any,0.35,2.65,0.99668
Any,Any,0.35,2.75,0.99545
Any,Any,0.35,2.85,0.99297
Any,Any,0.35,2.95,0.98713
Any,Any,0.35,3.05,0.9696
Any,Any,0.35,3.15,0.92661
Any,Any,0.35,3.25,0.83306
Any,Any,0.35,3.35,0.6764
Any,Any,0.35,3.45,0.47727
Any,Any,0.35,3.55,0.27252
Any,Any,0.35,3.65,0.12662
Any,Any,0.35,3.75,0.04622
Any,Any,0.35,3.85,0.01468
Any,Any,0.35,3.95,0.00358
Any,Any,0.35,4.05,0.00124
Any,Any,0.35,4.15,0.00042
Any,Any,0.35,4.25,0.00059
Any,Any,0.35,4.35,0.00046
Any,Any,0.35,4.45,0.00077
Any,Any,0.45,0.55,0.00014
Any,Any,0.45,0.65,0.00017
Any,Any,0.45,0.75,0.00013
Any,Any,0.45,0.85,0.00014
Any,Any,0.45,0.95,0.00032
Any,Any,0.45,1.05,0.00257
Any,Any,0.45,1.15,0.01321
Any,Any,0.45,1.25,0.05331
Any,Any,0.45,1.35,0.15459
Any,Any,0.45,1.45,0.33008
Any,Any,0.45,1.55,0.54241
Any,Any,0.45,1.65,0.73431
Any,Any,0.45,1.75,0.86357
Any,Any,0.45,1.85,0.93502
Any,Any,0.45,1.95,0.96684
Any,Any,0.45,2.05,0.98015
Any,Any,0.45,2.15,0.98596
Any,Any,0.45,2.25,0.98937
Any,Any,0.45,2.35,0.99139
Any,Any,0.45,2.45,0.99211
Any,Any,0.45,2.55,0.99241
Any,Any,0.45,2.65,0.99088
Any,Any,0.45,2.75,0.98918
Any,Any,0.45,2.85,0.98489
Any,Any,0.45,2.95,0.97651
Any,Any,0.45,3.05,0.9526
Any,Any,0.45,3.15,0.90209
Any,Any,0.45,3.25,0.79841
Any,Any,0.45,3.35,0.63845
Any,Any,0.45,3.45,0.43904
Any,Any,0.45,3.55,0.24815
Any,Any,0.45,3.65,0.11198
Any,Any,0.45,3.75,0.03952
Any,Any,0.45,3.85,0.01294
Any,Any,0.45,3.95,0.0036
Any,Any,0.45,4.05,0.00131
Any,Any,0.45,4.15,0.00053
Any,Any,0.45,4.25,0.00083
Any,Any,0.45,4.35,0.0005
Any,Any,0.45,4.45,0.00084
Any,Any,0.55,0.55,0.0
Any,Any,0.55,0.65,0.0
Any,Any,0.55,0.75,0.0
Any,Any,0.55,0.85,5e-05
Any,Any,0.55,0.95,0.00032
Any,Any,0.55,1.05,0.00225
Any,Any,0.55,1.15,0.01118
Any,Any,0.55,1.25,0.04695
Any,Any,0.55,1.35,0.13827
Any,Any,0.55,1.45,0.29742
Any,Any,0.55,1.55,0.49669
Any,Any,0.55,1.65,0.68269
Any,Any,0.55,1.75,0.82108
Any,Any,0.55,1.85,0.90142
Any,Any,0.55,1.95,0.94205
Any,Any,0.55,2.05,0.96008
Any,Any,0.55,2.15,0.97006
Any,Any,0.55,2.25,0.97481
Any,Any,0.55,2.35,0.9774
Any,Any,0.55,2.45,0.97853
Any,Any,0.55,2.55,0.97897
Any,Any,0.55,2.65,0.97701
Any,Any,0.55,2.75,0.97334
Any,Any,0.55,2.85,0.96507
Any,Any,0.55,2.95,0.94994
Any,Any,0.55,3.05,0.91755
Any,Any,0.55,3.15,0.85587
Any,Any,0.55,3.25,0.73989
Any,Any,0.55,3.35,0.57594
Any,Any,0.55,3.45,0.3815
Any,Any,0.55,3.55,0.21293
Any,Any,0.55,3.65,0.09349
Any,Any,0.55,3.75,0.0337
Any,Any,0.55,3.85,0.01109
Any,Any,0.55,3.95,0.00327
Any,Any,0.55,4.05,0.00148
Any,Any,0.55,4.15,0.00086
Any,Any,0.55,4.25,0.00079
Any,Any,0.55,4.35,0.00028
Any,Any,0.55,4.45,0.00024
Any,Any,0.65,0.55,0.0
Any,Any,0.65,0.65,0.0
Any,Any,0.65,0.75,0.0
Any,Any,0.65,0.85,1e-04
Any,Any,0.65,0.95,0.00036
Any,Any,0.65,1.05,0.00153
Any,Any,0.65,1.15,0.00896
Any,Any,0.65,1.25,0.03849
Any,Any,0.65,1.35,0.1155
Any,Any,0.65,1.45,0.25299
Any,Any,0.65,1.55,0.4295
Any,Any,0.65,1.65,0.6072
Any,Any,0.65,1.75,0.74898
Any,Any,0.65,1.85,0.83865
Any,Any,0.65,1.95,0.88775
Any,Any,0.65,2.05,0.91196
Any,Any,0.65,2.15,0.92759
Any,Any,0.65,2.25,0.93588
Any,Any,0.65,2.35,0.94193
Any,Any,0.65,2.45,0.94287
Any,Any,0.65,2.55,0.94246
Any,Any,0.65,2.65,0.93735
Any,Any,0.65,2.75,0.93007
Any,Any,0.65,2.85,0.91627
Any,Any,0.65,2.95,0.89135
Any,Any,0.65,3.05,0.8454
Any,Any,0.65,3.15,0.76851
Any,Any,0.65,3.25,0.64628
Any,Any,0.65,3.35,0.48445
Any,Any,0.65,3.45,0.30718
Any,Any,0.65,3.55,0.16528
Any,Any,0.65,3.65,0.0718
Any,Any,0.65,3.75,0.02549
Any,Any,0.65,3.85,0.00743
Any,Any,0.65,3.95,0.00195
Any,Any,0.65,4.05,0.00108
Any,Any,0.65,4.15,0.00085
Any,Any,0.65,4.25,0.00064
Any,Any,0.65,4.35,0.00016
Any,Any,0.65,4.45,0.0
Any,Any,0.75,0.55,0.0
Any,Any,0.75,0.65,0.0
Any,Any,0.75,0.75,0.0
Any,Any,0.75,0.85,5e-05
Any,Any,0.75,0.95,0.00016
Any,Any,0.75,1.05,0.00091
Any,Any,0.75,1.15,0.00574
Any,Any,0.75,1.25,0.02731
Any,Any,0.75,1.35,0.08516
Any,Any,0.75,1.45,0.19285
Any,Any,0.75,1.55,0.3394
Any,Any,0.75,1.65,0.49393
Any,Any,0.75,1.75,0.6275
Any,Any,0.75,1.85,0.72002
Any,Any,0.75,1.95,0.77809
Any,Any,0.75,2.05,0.81333
Any,Any,0.75,2.15,0.83589
Any,Any,0.75,2.25,0.8495
Any,Any,0.75,2.35,0.85735
Any,Any,0.75,2.45,0.85991
Any,Any,0.75,2.55,0.85662
Any,Any,0.75,2.65,0.84731
Any,Any,0.75,2.75,0.83278
Any,Any,0.75,2.85,0.81092
Any,Any,0.75,2.95,0.77474
Any,Any,0.75,3.05,0.71795
Any,Any,0.75,3.15,0.63284
Any,Any,0.75,3.25,0.51157
Any,Any,0.75,3.35,0.36476
Any,Any,0.75,3.45,0.22041
Any,Any,0.75,3.55,0.11311
Any,Any,0.75,3.65,0.04764
Any,Any,0.75,3.75,0.01647
Any,Any,0.75,3.85,0.00441
Any,Any,0.75,3.95,0.00119
Any,Any,0.75,4.05,0.0008
Any,Any,0.75,4.15,0.00083
Any,Any,0.75,4.25,0.00043
Any,Any,0.75,4.35,0.00036
Any,Any,0.75,4.45,0.00031
Any,Any,0.85,0.55,0.0
Any,Any,0.85,0.65,0.0
Any,Any,0.85,0.75,0.0
Any,Any,0.85,0.85,5e-05
Any,Any,0.85,0.95,8e-05
Any,Any,0.85,1.05,0.00036
Any,Any,0.85,1.15,0.00343
Any,Any,0.85,1.25,0.01661
Any,Any,0.85,1.35,0.05261
Any,Any,0.85,1.45,0.126
Any,Any,0.85,1.55,0.23174
Any,Any,0.85,1.65,0.3521
Any,Any,0.85,1.75,0.46065
Any,Any,0.85,1.85,0.54502
Any,Any,0.85,1.95,0.60427
Any,Any,0.85,2.05,0.64617
Any,Any,0.85,2.15,0.6728
Any,Any,0.85,2.25,0.6903
Any,Any,0.85,2.35,0.70026
Any,Any,0.85,2.45,0.70416
Any,Any,0.85,2.55,0.69754
Any,Any,0.85,2.65,0.68506
Any,Any,0.85,2.75,0.66283
Any,Any,0.85,2.85,0.63482
Any,Any,0.85,2.95,0.59269
Any,Any,0.85,3.05,0.53265
Any,Any,0.85,3.15,0.45169
Any,Any,0.85,3.25,0.34924
Any,Any,0.85,3.35,0.23771
Any,Any,0.85,3.45,0.13698
Any,Any,0.85,3.55,0.06558
Any,Any,0.85,3.65,0.02761
Any,Any,0.85,3.75,0.00903
Any,Any,0.85,3.85,0.00228
Any,Any,0.85,3.95,0.00056
Any,Any,0.85,4.05,0.00033
Any,Any,0.85,4.15,0.0004
Any,Any,0.85,4.25,0.00016
Any,Any,0.85,4.35,0.0002
Any,Any,0.85,4.45,0.00034
Any,Any,0.95,0.55,0.0
Any,Any,0.95,0.65,0.0
Any,Any,0.95,0.75,0.0
Any,Any,0.95,0.85,0.0
Any,Any,0.95,0.95,4e-05
Any,Any,0.95,1.05,0.00015
Any,Any,0.95,1.15,0.00164
Any,Any,0.95,1.25,0.00763
Any,Any,0.95,1.35,0.02644
Any,Any,0.95,1.45,0.06662
Any,Any,0.95,1.55,0.13159
Any,Any,0.95,1.65,0.20804
Any,Any,0.95,1.75,0.28336
Any,Any,0.95,1.85,0.34808
Any,Any,0.95,1.95,0.39516
Any,Any,0.95,2.05,0.4336
Any,Any,0.95,2.15,0.45538
Any,Any,0.95,2.25,0.4734
Any,Any,0.95,2.35,0.48139
Any,Any,0.95,2.45,0.48764
Any,Any,0.95,2.55,0.48137
Any,Any,0.95,2.65,0.46911
Any,Any,0.95,2.75,0.44567
Any,Any,0.95,2.85,0.41887
Any,Any,0.95,2.95,0.37995
Any,Any,0.95,3.05,0.33209
Any,Any,0.95,3.15,0.27143
Any,Any,0.95,3.25,0.20011
Any,Any,0.95,3.35,0.12824
Any,Any,0.95,3.45,0.06958
Any,Any,0.95,3.55,0.03133
Any,Any,0.95,3.65,0.0131
Any,Any,0.95,3.75,0.00484
Any,Any,0.95,3.85,0.00155
Any,Any,0.95,3.95,0.00053
Any,Any,0.95,4.05,0.00013
Any,Any,0.95,4.15,0.00015
Any,Any,0.95,4.25,0.0
Any,Any,0.95,4.35,0.00023
Any,Any,0.95,4.45,0.00039
Any,Any,1.05,0.55,0.0
Any,Any,1.05,0.65,0.0
Any,Any,1.05,0.75,0.0
Any,Any,1.05,0.85,0.0
Any,Any,1.05,0.95,0.0
Any,Any,1.05,1.05,0.0
Any,Any,1.05,1.15,0.00064
Any,Any,1.05,1.25,0.00281
Any,Any,1.05,1.35,0.01037
Any,Any,1.05,1.45,0.02737
Any,Any,1.05,1.55,0.05649
Any,Any,1.05,1.65,0.0951
Any,Any,1.05,1.75,0.13697
Any,Any,1.05,1.85,0.17677
Any,Any,1.05,1.95,0.20652
Any,Any,1.05,2.05,0.23174
Any,Any,1.05,2.15,0.24679
Any,Any,1.05,2.25,0.26116
Any,Any,1.05,2.35,0.26718
Any,Any,1.05,2.45,0.2715
Any,Any,1.05,2.55,0.26658
Any,Any,1.05,2.65,0.25848
Any,Any,1.05,2.75,0.24175
Any,Any,1.05,2.85,0.2222
Any,Any,1.05,2.95,0.19534
Any,Any,1.05,3.05,0.16635
Any,Any,1.05,3.15,0.13032
Any,Any,1.05,3.25,0.09113
Any,Any,1.05,3.35,0.05375
Any,Any,1.05,3.45,0.0269
Any,Any,1.05,3.55,0.01128
Any,Any,1.05,3.65,0.00492
Any,Any,1.05,3.75,0.00209
Any,Any,1.05,3.85,0.00084
Any,Any,1.05,3.95,0.00037
Any,Any,1.05,4.05,0.00015
Any,Any,1.05,4.15,0.0
Any,Any,1.05,4.25,0.0
Any,Any,1.05,4.35,0.0
Any,Any,1.05,4.45,0.0
Any,Any,1.15,0.55,0.0
Any,Any,1.15,0.65,0.0
Any,Any,1.15,0.75,0.0
Any,Any,1.15,0.85,0.0
Any,Any,1.15,0.95,5e-05
Any,Any,1.15,1.05,4e-05
Any,Any,1.15,1.15,0.00015
Any,Any,1.15,1.25,0.00096
Any,Any,1.15,1.35,0.00361
Any,Any,1.15,1.45,0.00884
Any,Any,1.15,1.55,0.01899
Any,Any,1.15,1.65,0.03317
Any,Any,1.15,1.75,0.05015
Any,Any,1.15,1.85,0.06726
Any,Any,1.15,1.95,0.08142
Any,Any,1.15,2.05,0.09419
Any,Any,1.15,2.15,0.10314
Any,Any,1.15,2.25,0.11122
Any,Any,1.15,2.35,0.11556
Any,Any,1.15,2.45,0.11821
Any,Any,1.15,2.55,0.11616
Any,Any,1.15,2.65,0.1108
Any,Any,1.15,2.75,0.1014
Any,Any,1.15,2.85,0.08988
Any,Any,1.15,2.95,0.07814
Any,Any,1.15,3.05,0.06388
Any,Any,1.15,3.15,0.0486
Any,Any,1.15,3.25,0.031
Any,Any,1.15,3.35,0.01704
Any,Any,1.15,3.45,0.00788
Any,Any,1.15,3.55,0.00272
Any,Any,1.15,3.65,0.00137
Any,Any,1.15,3.75,0.00095
Any,Any,1.15,3.85,0.00112
Any,Any,1.15,3.95,0.0009
Any,Any,1.15,4.05,0.00072
Any,Any,1.15,4.15,0.00022
Any,Any,1.15,4.25,0.0
Any,Any,1.15,4.35,0.0
Any,Any,1.15,4.45,0.0
Any,Any,1.25,0.55,0.0
Any,Any,1.25,0.65,0.0
Any,Any,1.25,0.75,0.0
Any,Any,1.25,0.85,0.0
Any,Any,1.25,0.95,5e-05
Any,Any,1.25,1.05,5e-05
Any,Any,1.25,1.15,9e-05
Any,Any,1.25,1.25,0.00032
Any,Any,1.25,1.35,0.00104
Any,Any,1.25,1.45,0.00242
Any,Any,1.25,1.55,0.00422
Any,Any,1.25,1.65,0.00832
Any,Any,1.25,1.75,0.01327
Any,Any,1.25,1.85,0.0193
Any,Any,1.25,1.95,0.02449
Any,Any,1.25,2.05,0.0297
Any,Any,1.25,2.15,0.03313
Any,Any,1.25,2.25,0.03557
Any,Any,1.25,2.35,0.03723
Any,Any,1.25,2.45,0.03909
Any,Any,1.25,2.55,0.03874
Any,Any,1.25,2.65,0.03626
Any,Any,1.25,2.75,0.03258
Any,Any,1.25,2.85,0.02818
Any,Any,1.25,2.95,0.02401
Any,Any,1.25,3.05,0.01828
Any,Any,1.25,3.15,0.01307
Any,Any,1.25,3.25,0.00734
Any,Any,1.25,3.35,0.00358
Any,Any,1.25,3.45,0.0013
Any,Any,1.25,3.55,0.00056
Any,Any,1.25,3.65,0.00043
Any,Any,1.25,3.75,0.00063
Any,Any,1.25,3.85,0.00104
Any,Any,1.25,3.95,0.00106
Any,Any,1.25,4.05,0.00086
Any,Any,1.25,4.15,0.00026
Any,Any,1.25,4.25,0.0
Any,Any,1.25,4.35,0.0
Any,Any,1.25,4.45,0.0
Any,Any,1.35,0.55,0.0
Any,Any,1.35,0.65,0.0
Any,Any,1.35,0.75,0.0
Any,Any,1.35,0.85,0.0
Any,Any,1.35,0.95,6e-05
Any,Any,1.35,1.05,5e-05
Any,Any,1.35,1.15,5e-05
Any,Any,1.35,1.25,9e-05
Any,Any,1.35,1.35,0.00021
Any,Any,1.35,1.45,0.0004
Any,Any,1.35,1.55,0.00076
Any,Any,1.35,1.65,0.00173
Any,Any,1.35,1.75,0.00321
Any,Any,1.35,1.85,0.00481
Any,Any,1.35,1.95,0.00586
Any,Any,1.35,2.05,0.00666
Any,Any,1.35,2.15,0.00738
Any,Any,1.35,2.25,0.00879
Any,Any,1.35,2.35,0.00938
Any,Any,1.35,2.45,0.00985
Any,Any,1.35,2.55,0.00885
Any,Any,1.35,2.65,0.0083
Any,Any,1.35,2.75,0.00726
Any,Any,1.35,2.85,0.00639
Any,Any,1.35,2.95,0.00555
Any,Any,1.35,3.05,0.00404
Any,Any,1.35,3.15,0.0028
Any,Any,1.35,3.25,0.00119
Any,Any,1.35,3.35,0.00068
Any,Any,1.35,3.45,0.00039
Any,Any,1.35,3.55,0.00034
Any,Any,1.35,3.65,0.00026
Any,Any,1.35,3.75,0.00046
Any,Any,1.35,3.85,0.00091
Any,Any,1.35,3.95,0.00108
Any,Any,1.35,4.05,0.00079
Any,Any,1.35,4.15,0.00033
Any,Any,1.35,4.25,-0.0
Any,Any,1.35,4.35,-0.0
Any,Any,1.35,4.45,-0.0
Any,Any,1.45,0.55,0.0
Any,Any,1.45,0.65,0.0
Any,Any,1.45,0.75,0.0
Any,Any,1.45,0.85,0.0
Any,Any,1.45,0.95,0.0
Any,Any,1.45,1.05,0.0
Any,Any,1.45,1.15,0.0
Any,Any,1.45,1.25,5e-05
Any,Any,1.45,1.35,1e-04
Any,Any,1.45,1.45,0.00014
Any,Any,1.45,1.55,0.00027
Any,Any,1.45,1.65,0.00043
Any,Any,1.45,1.75,0.00071
Any,Any,1.45,1.85,0.0007
Any,Any,1.45,1.95,0.0009
Any,Any,1.45,2.05,0.00115
Any,Any,1.45,2.15,0.00183
Any,Any,1.45,2.25,0.00239
Any,Any,1.45,2.35,0.00226
Any,Any,1.45,2.45,0.00215
Any,Any,1.45,2.55,0.00143
Any,Any,1.45,2.65,0.0013
Any,Any,1.45,2.75,0.00099
Any,Any,1.45,2.85,0.00107
Any,Any,1.45,2.95,0.00148
Any,Any,1.45,3.05,0.00107
Any,Any,1.45,3.15,0.0008
Any,Any,1.45,3.25,-0.0
Any,Any,1.45,3.35,-0.0
Any,Any,1.45,3.45,-0.0
Any,Any,1.45,3.55,-0.0
Any,Any,1.45,3.65,-0.0
Any,Any,1.45,3.75,-0.0
Any,Any,1.45,3.85,-0.0
Any,Any,1.45,3.95,-0.0
Any,Any,1.45,4.05,-0.0
Any,Any,1.45,4.15,-0.0
Any,Any,1.45,4.25,0.0005
Any,Any,1.45,4.35,0.0006
Any,Any,1.45,4.45,0.00098
Any,Any,1.55,0.55,0.0
Any,Any,1.55,0.65,0.0
Any,Any,1.55,0.75,0.0
Any,Any,1.55,0.85,0.0
Any,Any,1.55,0.95,0.0
Any,Any,1.55,1.05,0.0
Any,Any,1.55,1.15,0.0
Any,Any,1.55,1.25,6e-05
Any,Any,1.55,1.35,6e-05
Any,Any,1.55,1.45,5e-05
Any,Any,1.55,1.55,5e-05
Any,Any,1.55,1.65,0.00015
Any,Any,1.55,1.75,0.0002
Any,Any,1.55,1.85,0.0002
Any,Any,1.55,1.95,0.0002
Any,Any,1.55,2.05,0.00035
Any,Any,1.55,2.15,0.00036
Any,Any,1.55,2.25,0.00053
Any,Any,1.55,2.35,0.00049
Any,Any,1.55,2.45,0.00051
Any,Any,1.55,2.55,0.00024
Any,Any,1.55,2.65,0.00019
Any,Any,1.55,2.75,0.00014
Any,Any,1.55,2.85,0.00015
Any,Any,1.55,2.95,0.00016
Any,Any,1.55,3.05,0.00018
Any,Any,1.55,3.15,0.0002
Any,Any,1.55,3.25,-0.0
Any,Any,1.55,3.35,-0.0
Any,Any,1.55,3.45,-0.0
Any,Any,1.55,3.55,-0.0
Any,Any,1.55,3.65,-0.0
Any,Any,1.55,3.75,-0.0
Any,Any,1.55,3.85,-0.0
Any,Any,1.55,3.95,-0.0
Any,Any,1.55,4.05,-0.0
Any,Any,1.55,4.15,-0.0
Any,Any,1.55,4.25,0.0006
Any,Any,1.55,4.35,0.00074
Any,Any,1.55,4.45,0.00124
Any,Any,1.65,0.55,0.0
Any,Any,1.65,0.65,0.0
Any,Any,1.65,0.75,0.0
