person_key,season,effect_per_100,se_per_100,pitches
pitcher-677960,2021,0.59712,1.04996,861
pitcher-677976,2021,-0.65507,0.87335,386
pitcher-680430,2021,-0.03187,0.05933,9
pitcher-680686,2021,2.33403,0.75302,582
pitcher-680692,2021,-0.67346,0.6724,9
pitcher-680704,2021,-1.91665,0.96075,353
pitcher-681806,2021,1.05242,0.76676,245
pitcher-681810,2021,1.05509,0.99678,144
pitcher-681867,2021,0.69119,0.47107,21
pitcher-681911,2021,-1.01285,1.36908,329
pitcher-683232,2021,0.53483,0.9903,219
pitcher-685503,2021,0.12343,0.96432,377
umpire-427013,2022,-0.96777,0.54453,3907
umpire-427019,2022,1.10429,0.35841,4378
umpire-427044,2022,-0.06784,0.35402,4164
umpire-427053,2022,-0.15656,0.36658,4356
umpire-427093,2022,2.22783,0.37071,4230
umpire-427113,2022,0.22965,0.44903,4375
umpire-427128,2022,0.72226,0.43983,3040
umpire-427129,2022,0.89274,0.5677,3857
umpire-427139,2022,1.85917,0.51195,4008
umpire-427144,2022,-0.80047,0.42338,3868
umpire-427164,2022,-0.01783,0.34041,4113
umpire-427168,2022,0.80239,1.16474,1560
umpire-427184,2022,0.65142,1.04246,1366
umpire-427197,2022,-0.32457,0.47489,4388
umpire-427206,2022,-0.72999,0.56814,1488
umpire-427220,2022,-0.21083,0.44342,4211
umpire-427224,2022,-0.4922,0.64226,2719
umpire-427243,2022,0.23315,0.37719,4055
umpire-427248,2022,0.9936,0.42249,4457
umpire-427286,2022,-0.31668,0.4051,4099
umpire-427292,2022,0.79889,0.57499,2974
umpire-427299,2022,0.0908,0.44029,2714
umpire-427315,2022,-2.18042,0.36173,4014
umpire-427339,2022,0.28724,0.55494,3907
umpire-427344,2022,1.94421,0.32239,4494
umpire-427362,2022,0.68112,0.56118,3858
umpire-427366,2022,2.19897,0.44123,2806
umpire-427424,2022,-0.79942,0.56535,3068
umpire-427520,2022,-0.74058,0.39171,4001
umpire-427533,2022,-0.87544,0.35655,3265
umpire-427534,2022,0.09806,0.5012,2987
umpire-427537,2022,0.35092,0.47353,4045
umpire-427554,2022,1.4494,0.41953,2442
umpire-428442,2022,-0.10009,0.36123,4251
umpire-429805,2022,-1.93669,0.30537,3781
umpire-431232,2022,-0.21963,0.36062,3981
umpire-482608,2022,-1.1859,0.44407,3459
umpire-482620,2022,0.48574,0.44801,4185
umpire-482631,2022,0.96795,0.78468,1708
umpire-482641,2022,-1.38558,0.50629,4412
umpire-482663,2022,-1.00318,0.37749,3953
umpire-482666,2022,0.24935,0.41249,3992
umpire-483561,2022,3.13987,0.4822,3906
umpire-483564,2022,-1.06022,0.37916,4663
umpire-483569,2022,0.25232,0.4079,4348
umpire-483630,2022,0.25058,0.44132,4289
umpire-483912,2022,-0.19203,0.34597,3885
umpire-483919,2022,0.55574,0.28258,4296
umpire-484183,2022,0.57285,0.48967,3981
umpire-484198,2022,-2.34012,0.36404,4449
umpire-484499,2022,-0.25257,0.43213,4204
umpire-486200,2022,-0.92952,0.55936,262
umpire-489985,2022,-0.04814,0.34091,4208
umpire-490319,2022,-1.06033,0.37122,4720
umpire-503077,2022,0.28385,0.37231,4333
umpire-503490,2022,-0.31225,0.28271,4747
umpire-503493,2022,0.10445,0.28482,4292
umpire-503502,2022,1.05583,0.43577,4652
umpire-503586,2022,-1.13736,0.46688,4523
umpire-504381,2022,0.17905,0.31975,4218
umpire-511890,2022,0.70845,0.51158,3538
umpire-521051,2022,2.03616,0.44139,5261
umpire-521251,2022,-0.32843,0.28992,4241
umpire-521889,2022,0.68685,0.28432,4046
umpire-544728,2022,-0.47102,0.35377,4307
umpire-545402,2022,-0.65145,0.64414,1725
umpire-547380,2022,-1.93513,0.33739,4541
umpire-554242,2022,-1.68412,0.33238,5223
umpire-573596,2022,-0.65177,0.37547,4078
umpire-573597,2022,0.53637,0.34435,4510
umpire-573769,2022,1.54537,0.4209,4036
umpire-575629,2022,-1.41057,0.42243,5229
umpire-577468,2022,0.34551,0.46391,4169
umpire-594151,2022,0.67744,0.42003,4217
umpire-596740,2022,-0.92399,0.33446,4501
umpire-596805,2022,-0.96735,0.28191,4678
umpire-596809,2022,-1.06593,0.37521,4084
umpire-598411,2022,0.74457,0.36523,4690
umpire-605670,2022,0.95952,0.37729,4524
umpire-605671,2022,-1.22775,0.42156,3322
umpire-605672,2022,0.00942,0.32493,3702
umpire-605673,2022,-0.13086,0.45644,3311
umpire-605674,2022,0.26972,0.34038,4609
umpire-607884,2022,0.25041,0.25461,174
umpire-607886,2022,-0.49215,1.45624,278
umpire-608093,2022,1.55165,0.39099,4945
umpire-608158,2022,-1.37697,0.45914,2159
umpire-622329,2022,0.07177,1.08622,442
umpire-623938,2022,0.46205,0.43844,4098
umpire-623945,2022,-0.9037,0.67236,878
umpire-623946,2022,1.3791,0.50917,3518
umpire-623949,2022,-0.88473,0.46268,4132
umpire-639723,2022,-0.7729,0.74396,2168
umpire-644760,2022,0.14837,0.34065,4712
umpire-664265,2022,-0.5319,0.90425,897
umpire-665576,2022,0.15767,0.53038,1041
catcher-425877,2022,0.94175,0.36492,5178
catcher-435559,2022,-0.81341,0.53301,2923
catcher-444489,2022,0.02026,1.13264,379
catcher-455117,2022,0.17285,0.43837,7294
catcher-455139,2022,-2.66587,0.372,4324
catcher-488771,2022,-1.18487,0.63072,1531
catcher-506702,2022,0.0322,0.62147,1825
catcher-518595,2022,1.0608,0.36653,7087
catcher-518735,2022,1.37745,0.47664,4458
catcher-519222,2022,-0.3966,0.49566,2930
catcher-519390,2022,-1.24365,0.92416,1060
catcher-521692,2022,-1.52282,0.37154,5424
catcher-542194,2022,0.94556,0.43715,3194
catcher-542963,2022,0.235,0.42103,52
catcher-543228,2022,-0.13235,0.35171,4886
catcher-543309,2022,1.32404,0.33843,4923
catcher-543510,2022,1.01894,0.3158,3643
catcher-543592,2022,-0.7952,0.38165,6709
catcher-543877,2022,0.84486,0.34681,7115
catcher-545358,2022,0.42115,0.37003,6567
catcher-547172,2022,0.81322,0.61156,46
catcher-547379,2022,1.5836,0.69604,1389
catcher-553869,2022,-1.43268,0.33913,7129
catcher-553882,2022,1.2216,0.34128,6046
catcher-571466,2022,0.03952,0.33846,6385
catcher-571912,2022,0.23709,0.39753,3953
catcher-572287,2022,0.9188,0.41457,2204
catcher-572863,2022,-1.9486,0.56866,257
catcher-575929,2022,-0.5394,0.33191,5267
catcher-592200,2022,-0.46431,0.40333,3185
catcher-592663,2022,0.36605,0.35667,9143
catcher-595284,2022,-1.99015,0.69491,978
catcher-595453,2022,0.3737,0.8165,711
catcher-595751,2022,-0.40571,0.41028,4332
catcher-595956,2022,0.64573,0.63491,1000
catcher-595978,2022,0.97935,0.30551,6102
catcher-596117,2022,-1.37581,0.55135,2370
catcher-596142,2022,0.46397,0.32075,5750
catcher-600474,2022,0.19748,1.11755,310
catcher-605131,2022,1.24095,0.3442,3535
catcher-605170,2022,0.82445,0.37635,6073
catcher-605244,2022,0.9139,0.51136,2746
catcher-605421,2022,-0.40288,0.43384,2869
catcher-606213,2022,0.53175,0.3855,10
catcher-606988,2022,0.49212,0.43165,167
catcher-606992,2022,-0.752,0.38583,4891
catcher-607732,2022,-0.0257,0.36611,7089
catcher-608348,2022,-0.00792,0.43534,6295
catcher-608360,2022,-1.1833,1.00423,306
catcher-608422,2022,0.67444,1.11976,474
catcher-608596,2022,-0.02164,1.00626,762
catcher-608700,2022,0.49522,0.41194,3588
catcher-620443,2022,-1.6911,0.49794,2390
catcher-621512,2022,1.37744,0.30426,6018
catcher-621532,2022,-0.12199,0.64436,1156
catcher-623168,2022,1.25438,0.51987,3651
catcher-624431,2022,2.71322,0.29391,6538
catcher-624512,2022,0.76726,0.31483,5461
catcher-624513,2022,-0.9003,0.73947,835
catcher-641470,2022,-1.56263,0.87015,626
catcher-641511,2022,0.88432,0.37285,3741
catcher-641598,2022,-0.48134,0.75684,1125
catcher-641680,2022,1.07146,0.37367,7380
catcher-642020,2022,-0.03379,0.55108,1497
catcher-642136,2022,-0.73373,0.7963,900
catcher-642165,2022,-1.38463,0.99346,24
catcher-642336,2022,-0.60979,0.36898,4863
catcher-642851,2022,0.81597,0.4761,3322
catcher-643348,2022,2.17034,0.87397,337
catcher-643376,2022,-0.14843,0.41509,4012
catcher-644433,2022,-0.80407,0.62015,55
catcher-645444,2022,-0.24311,0.46691,2963
catcher-650619,2022,1.32417,0.59372,1338
catcher-650907,2022,0.92561,0.70163,1626
catcher-656024,2022,-1.06343,1.264,395
catcher-656180,2022,-1.83355,0.45302,3049
catcher-656577,2022,-0.33285,1.27548,206
catcher-656627,2022,-0.44557,1.09,490
catcher-657136,2022,0.24937,0.74492,1195
catcher-657247,2022,-0.17727,0.20015,11
catcher-657709,2022,0.09689,0.41078,2306
catcher-660688,2022,-0.12244,0.35329,7706
catcher-661388,2022,-0.0504,0.42377,4106
catcher-661531,2022,1.65438,0.43672,3921
catcher-662139,2022,-0.66794,0.75246,1478
catcher-663698,2022,-0.21211,0.44648,5752
catcher-663728,2022,0.71894,0.42741,6909
catcher-663743,2022,0.76613,0.50727,3689
catcher-663886,2022,-0.01053,0.50252,3231
catcher-664119,2022,0.31521,0.92212,235
catcher-664731,2022,-0.69855,0.41964,2039
catcher-664848,2022,-1.92621,1.7282,8
catcher-664850,2022,0.64164,0.62455,1491
catcher-664874,2022,1.61658,0.3969,3777
catcher-665154,2022,0.19971,0.2186,9
catcher-665861,2022,1.03923,0.9021,678
catcher-666023,2022,-0.06699,1.06209,162
catcher-666128,2022,0.12103,0.32154,110
catcher-666310,2022,-1.26201,1.25352,110
catcher-668663,2022,-0.26646,0.74215,1331
catcher-668721,2022,0.21278,0.57183,783
catcher-668800,2022,-0.87465,0.38486,5792
catcher-668939,2022,1.23431,0.31461,5914
catcher-669004,2022,-2.34028,0.36366,4996
catcher-669087,2022,0.53978,0.61783,1888
catcher-669127,2022,-0.32029,0.88844,1131
catcher-669134,2022,-0.15162,0.67919,665
catcher-669221,2022,1.20683,0.3563,8296
catcher-669257,2022,0.37525,0.32868,7243
catcher-669450,2022,-3.07724,0.71918,1009
catcher-671056,2022,0.91935,0.74482,495
catcher-672386,2022,1.74654,0.44603,4958
catcher-672515,2022,1.07884,0.54374,1219
catcher-672832,2022,-0.66331,1.32039,293
catcher-673237,2022,-0.02594,0.15427,12
catcher-680777,2022,0.74309,0.3943,3886
catcher-681351,2022,-0.73861,0.64683,305
catcher-681526,2022,-0.93563,0.67622,314
catcher-682626,2022,-0.84869,0.42427,89
catcher-686676,2022,-3.05208,1.15636,492
pitcher-405395,2022,0.90136,0.79593,14
pitcher-424144,2022,-1.39815,1.93367,37
pitcher-425794,2022,-0.09417,0.58147,1684
pitcher-425844,2022,0.4361,0.7542,1139
pitcher-425877,2022,1.48273,1.29717,19
pitcher-434378,2022,1.75749,0.63739,1167
pitcher-434671,2022,0.31489,0.87518,647
pitcher-444876,2022,1.78176,1.61159,14
pitcher-445276,2022,0.0359,0.97239,487
pitcher-445926,2022,0.58081,0.72693,640
pitcher-446321,2022,-0.20992,1.2176,229
pitcher-446372,2022,1.75623,0.64806,1157
pitcher-448179,2022,0.08154,0.653,1032
pitcher-448281,2022,1.06596,0.61838,23
pitcher-450203,2022,-0.20837,0.56766,1510
pitcher-453178,2022,0.4537,1.02351,423
pitcher-453268,2022,0.43582,0.99111,506
pitcher-453286,2022,-0.06051,0.76932,994
pitcher-453343,2022,-1.15822,1.01633,436
pitcher-455119,2022,1.67517,0.76964,382
pitcher-456034,2022,1.42792,0.98112,298
pitcher-456501,2022,0.0782,0.61405,1174
pitcher-456713,2022,3.25023,1.06776,480
pitcher-458677,2022,0.17814,1.0275,29
pitcher-458681,2022,-1.00021,0.63392,940
pitcher-459429,2022,-0.78396,1.00406,285
pitcher-461325,2022,1.479,1.20275,60
pitcher-468504,2022,1.57384,0.86227,401
pitcher-471911,2022,-0.61623,0.48404,1107
pitcher-472610,2022,-0.49376,0.86249,467
pitcher-475479,2022,0.57566,0.84196,651
pitcher-476595,2022,0.36511,0.60059,484
pitcher-477132,2022,1.40151,0.72035,851
pitcher-488984,2022,0.14774,0.69199,154
pitcher-489119,2022,0.98405,0.68215,303
pitcher-489265,2022,-0.3149,0.70803,170
pitcher-489334,2022,0.20222,1.07448,353
pitcher-489446,2022,-1.48988,1.14889,78
pitcher-491624,2022,-0.35147,0.2933,5
pitcher-493603,2022,-0.30193,0.62178,581
pitcher-500779,2022,0.01136,0.6653,1334
pitcher-501303,2022,1.28268,1.13811,9
pitcher-501381,2022,-1.40383,0.88424,344
pitcher-501625,2022,0.90417,1.25061,134
pitcher-501925,2022,-0.28269,1.03908,225
pitcher-501985,2022,0.73457,0.68954,907
pitcher-502042,2022,-0.23487,0.63057,947
pitcher-502043,2022,-0.07903,0.63875,1340
pitcher-502085,2022,1.16911,0.82362,558
pitcher-502154,2022,0.17091,0.92651,31
pitcher-502171,2022,-0.18353,0.77561,1269
pitcher-502179,2022,0.42936,0.62459,990
pitcher-502202,2022,0.65158,0.73236,596
pitcher-502624,2022,0.88134,0.6971,263
pitcher-503285,2022,-1.37308,1.11778,185
pitcher-503449,2022,-0.20288,1.05724,370
pitcher-503556,2022,-0.0444,0.05292,3
pitcher-506433,2022,-0.3511,0.49855,1435
pitcher-506702,2022,-0.05576,0.09759,10
pitcher-517008,2022,0.10752,0.8791,385
pitcher-518397,2022,0.21084,0.93495,103
pitcher-518489,2022,-0.40471,0.79398,425
pitcher-518516,2022,0.17094,0.79801,1354
pitcher-518553,2022,0.38094,0.79539,654
pitcher-518585,2022,0.60904,0.72023,130
pitcher-518586,2022,-0.50414,0.33614,15
pitcher-518617,2022,-0.77449,0.69269,638
pitcher-518748,2022,-0.01017,0.96236,132
pitcher-518813,2022,0.29042,0.6518,45
pitcher-518876,2022,-0.87985,0.61244,1539
pitcher-518886,2022,0.23663,0.73137,561
pitcher-519008,2022,0.24314,0.78644,249
pitcher-519043,2022,-0.46465,0.80229,578
pitcher-519151,2022,0.26881,0.87236,344
pitcher-519242,2022,0.4016,0.68712,60
pitcher-519293,2022,0.11433,0.77969,440
pitcher-519326,2022,1.24815,0.77048,527
pitcher-520980,2022,-0.90936,0.5649,36
pitcher-521230,2022,1.2829,0.88074,457
pitcher-523260,2022,-0.03323,0.98515,382
pitcher-527048,2022,2.41428,0.56459,1596
pitcher-527055,2022,0.39961,0.74085,65
pitcher-528748,2022,-0.81242,1.06255,388
pitcher-541640,2022,0.18344,0.76086,573
pitcher-542194,2022,-0.69112,1.21728,26
pitcher-542585,2022,-1.02111,0.78416,226
pitcher-542881,2022,-0.28743,0.67553,1158
pitcher-542888,2022,-1.43712,0.92132,468
pitcher-542914,2022,1.47666,0.72266,471
pitcher-542947,2022,0.29872,0.81043,329
pitcher-543037,2022,1.38865,0.46907,1630
pitcher-543056,2022,0.76581,1.01338,112
pitcher-543101,2022,-0.57192,0.78595,161
pitcher-543135,2022,0.56786,0.89133,801
pitcher-543238,2022,0.68894,0.62812,202
pitcher-543243,2022,1.8872,0.6936,1002
pitcher-543272,2022,1.64836,0.89325,453
pitcher-543281,2022,1.22334,0.71878,34
pitcher-543294,2022,0.31583,0.8107,710
pitcher-543339,2022,0.27273,0.87555,185
pitcher-543351,2022,-0.17029,0.13787,6
pitcher-543475,2022,1.12195,0.44307,1499
pitcher-543507,2022,-1.28896,0.77952,252
pitcher-543521,2022,1.30515,0.82714,504
pitcher-543548,2022,-0.55685,1.20451,120
pitcher-543606,2022,1.13439,0.93016,864
pitcher-543766,2022,-0.6595,0.653,483
pitcher-543829,2022,1.50266,1.17623,18
pitcher-543901,2022,0.74191,0.55507,69
pitcher-544365,2022,-1.21196,0.6497,355
pitcher-544727,2022,-0.14669,0.62814,439
pitcher-544931,2022,0.7673,0.53599,49
pitcher-545341,2022,0.29134,0.26164,5
pitcher-545343,2022,-1.00576,0.98872,271
pitcher-547001,2022,-1.41664,0.88595,210
pitcher-547179,2022,-0.55887,0.72345,822
pitcher-547184,2022,1.06177,0.53152,32
pitcher-547943,2022,-1.00542,0.9197,208
pitcher-547973,2022,0.76069,0.81949,370
pitcher-548384,2022,1.15221,0.88639,432
pitcher-548389,2022,-0.17122,0.57471,944
pitcher-552640,2022,0.01809,0.92027,95
pitcher-553902,2022,-1.08025,0.68906,17
pitcher-554340,2022,-1.67763,0.73112,531
pitcher-554430,2022,0.02771,0.64128,1122
pitcher-554431,2022,1.61788,0.97774,341
pitcher-570257,2022,-2.90279,0.93054,453
pitcher-570488,2022,-0.73965,1.1553,164
pitcher-570560,2022,-0.20957,0.20278,5
pitcher-570632,2022,-0.35796,0.67367,809
pitcher-570663,2022,0.6668,1.41237,225
pitcher-570666,2022,-0.16043,0.82294,618
pitcher-571439,2022,-0.42488,0.44678,29
pitcher-571446,2022,0.13545,0.94951,87
pitcher-571466,2022,-0.37697,0.39077,3
pitcher-571479,2022,0.41186,0.76489,463
pitcher-571510,2022,2.8682,1.59803,100
pitcher-571578,2022,0.97396,0.70111,1296
pitcher-571616,2022,-0.58024,0.45763,14
pitcher-571656,2022,2.12147,0.82812,430
pitcher-571670,2022,1.24356,0.82335,419
pitcher-571704,2022,-0.10079,0.47203,37
pitcher-571710,2022,0.0237,0.66407,538
pitcher-571760,2022,-1.58548,0.7685,585
pitcher-571800,2022,0.3272,0.70098,858
pitcher-571863,2022,0.1331,0.36671,37
pitcher-571882,2022,0.86049,0.9723,180
pitcher-571901,2022,-0.15364,0.92752,475
pitcher-571917,2022,1.48958,0.82685,42
pitcher-571927,2022,-0.54483,0.68693,424
pitcher-571945,2022,-0.36272,0.50646,1571
pitcher-571946,2022,1.92463,1.31872,72
pitcher-571948,2022,2.82841,0.72779,620
pitcher-571976,2022,1.98727,1.10991,18
pitcher-572008,2022,-0.03252,0.03134,3
pitcher-572070,2022,0.16664,1.08432,339
pitcher-572125,2022,0.71639,0.92131,157
pitcher-572191,2022,2.54311,1.9251,22
pitcher-572193,2022,0.16706,0.80129,440
pitcher-572362,2022,0.00875,0.1955,22
pitcher-572383,2022,-0.78381,0.66047,8
pitcher-572403,2022,-0.21349,0.8548,210
pitcher-572703,2022,-1.2954,0.83757,127
pitcher-572816,2022,-0.91257,0.7746,10
pitcher-572888,2022,-0.84342,0.75597,24
pitcher-572955,2022,0.11787,1.21766,157
pitcher-572971,2022,-0.45222,1.08179,592
pitcher-573009,2022,0.28875,1.01171,398
pitcher-573124,2022,1.08946,0.7526,580
pitcher-573131,2022,0.50263,0.47505,4
pitcher-573186,2022,-0.32398,0.78407,1125
pitcher-573204,2022,0.34749,0.99343,431
pitcher-573668,2022,-1.2033,0.99568,87
pitcher-579328,2022,-2.47879,0.70016,919
pitcher-592094,2022,0.09141,0.76892,450
pitcher-592169,2022,0.62683,0.41163,62
pitcher-592222,2022,-1.31728,1.05691,26
pitcher-592332,2022,1.09041,0.65123,1117
pitcher-592346,2022,0.32822,0.93472,200
pitcher-592351,2022,-0.43652,0.76284,1003
pitcher-592390,2022,-0.40933,0.98719,227
pitcher-592454,2022,-0.30654,0.74347,74
pitcher-592473,2022,0.57481,1.02959,172
pitcher-592662,2022,0.79315,0.59136,1394
pitcher-592712,2022,-0.09245,0.32177,26
pitcher-592716,2022,0.59708,0.79509,851
pitcher-592717,2022,-1.59326,0.77234,503
pitcher-592741,2022,2.71934,1.38747,228
pitcher-592743,2022,0.62685,0.51257,14
pitcher-592761,2022,0.08378,0.58842,617
pitcher-592767,2022,-0.27918,0.6996,774
pitcher-592773,2022,2.13403,1.04046,430
pitcher-592789,2022,0.38826,0.8482,979
pitcher-592791,2022,0.50339,0.69627,1373
pitcher-592804,2022,0.19165,0.95019,197
pitcher-592826,2022,0.03844,0.86736,634
pitcher-592836,2022,-0.40945,0.53788,1259
pitcher-592848,2022,-2.53132,0.96265,106
pitcher-592858,2022,0.49891,0.67614,552
pitcher-592866,2022,1.22994,0.62955,692
pitcher-593140,2022,-0.80683,0.62829,35
pitcher-593160,2022,1.42062,1.31156,4
pitcher-593334,2022,0.54263,0.62934,520
pitcher-593423,2022,-0.74231,0.86347,1041
pitcher-593576,2022,-0.66044,0.84313,474
pitcher-593619,2022,-1.07591,0.7721,183
pitcher-593643,2022,-0.47963,0.9067,78
pitcher-593958,2022,-1.40077,0.60656,755
pitcher-593974,2022,0.83581,0.67756,362
pitcher-594311,2022,-1.15441,0.99278,245
pitcher-594577,2022,-1.02507,0.96311,434
pitcher-594580,2022,-1.60797,0.93911,409
pitcher-594798,2022,3.64531,0.74034,408
pitcher-594835,2022,1.36186,0.64031,1356
pitcher-594838,2022,-0.03946,0.03721,2
pitcher-595014,2022,-0.4518,1.0943,35
pitcher-595191,2022,-0.71005,0.60029,38
pitcher-595345,2022,-0.26879,0.84908,499
pitcher-595881,2022,1.15639,0.88242,561
pitcher-595939,2022,-2.30032,1.46805,48
pitcher-596001,2022,-1.85729,0.57628,940
pitcher-596043,2022,0.95594,0.98331,55
pitcher-596057,2022,-0.62791,0.91427,541
pitcher-596071,2022,-0.31103,1.01107,330
pitcher-596082,2022,-2.11682,1.00644,176
pitcher-596112,2022,-0.48618,0.99889,412
pitcher-596117,2022,-1.55172,1.0579,32
pitcher-596133,2022,-0.61953,1.14064,319
pitcher-596271,2022,1.177,0.80977,136
pitcher-596295,2022,-0.44695,0.68383,982
pitcher-598264,2022,1.59,0.77244,365
pitcher-598265,2022,0.70842,0.6413,17
pitcher-598287,2022,-1.42473,0.8445,426
pitcher-600917,2022,-0.14652,0.83395,371
pitcher-600921,2022,-0.70027,0.87809,480
pitcher-601713,2022,-0.25883,0.5787,1521
pitcher-605130,2022,1.71041,0.78612,591
pitcher-605135,2022,-0.99318,0.39555,1491
pitcher-605151,2022,1.9058,0.88827,155
pitcher-605154,2022,1.03091,0.7113,506
pitcher-605156,2022,2.52284,1.66092,80
pitcher-605164,2022,-1.08672,0.63239,987
pitcher-605170,2022,-0.34644,0.30993,7
pitcher-605177,2022,3.24056,1.03628,425
pitcher-605182,2022,-1.29559,0.53616,937
pitcher-605194,2022,-0.1137,0.67034,345
pitcher-605195,2022,0.21859,1.48683,163
pitcher-605200,2022,0.57452,0.64209,1280
pitcher-605218,2022,0.85509,1.18972,508
pitcher-605242,2022,0.03994,0.80331,547
pitcher-605280,2022,-0.03931,0.71565,489
pitcher-605288,2022,-0.40701,0.77414,991
pitcher-605347,2022,-0.00989,0.77682,580
pitcher-605397,2022,-0.00599,0.47573,1441
pitcher-605400,2022,0.93093,0.63239,1485
pitcher-605446,2022,-1.83554,1.67491,49
pitcher-605447,2022,0.1904,0.81012,458
pitcher-605463,2022,1.30375,1.5242,150
pitcher-605483,2022,-0.19162,0.72248,1123
pitcher-605488,2022,-0.25582,0.58558,1049
pitcher-605507,2022,0.28061,0.58872,1056
pitcher-605521,2022,0.24687,0.8671,346
pitcher-605525,2022,-3.37073,1.36721,248
pitcher-605538,2022,1.60107,0.98055,369
pitcher-605540,2022,-0.13364,0.69735,1244
pitcher-605612,2022,1.04981,1.31159,24
pitcher-606115,2022,-0.25176,0.23038,4
pitcher-606131,2022,0.31637,1.08364,131
pitcher-606149,2022,2.02393,0.96993,434
pitcher-606160,2022,2.41956,0.71139,584
pitcher-606273,2022,0.11272,1.34351,52
pitcher-606303,2022,0.03701,0.83872,465
pitcher-606424,2022,-0.27836,0.98329,491
pitcher-606625,2022,0.95774,0.74388,319
pitcher-606930,2022,-0.10466,0.75836,168
pitcher-606965,2022,1.83175,1.01479,108
pitcher-606993,2022,0.8836,0.73433,10
pitcher-607054,2022,0.18887,0.18285,5
pitcher-607074,2022,1.55571,0.72403,1438
pitcher-607179,2022,0.60609,0.73684,325
pitcher-607192,2022,-1.00774,0.93244,57
pitcher-607200,2022,-0.33764,0.60691,1339
pitcher-607216,2022,1.65213,0.9431,505
pitcher-607229,2022,-0.60972,1.32681,102
pitcher-607237,2022,0.73955,0.82334,418
pitcher-607259,2022,1.52609,0.73431,838
pitcher-607359,2022,2.50332,1.78963,61
pitcher-607391,2022,-2.10341,1.07163,68
pitcher-607455,2022,-1.18653,0.78347,276
pitcher-607457,2022,-0.62964,0.98821,65
pitcher-607481,2022,-1.56801,0.79657,272
pitcher-607536,2022,0.00889,0.63591,1420
pitcher-607572,2022,0.80764,0.8073,35
pitcher-607609,2022,0.35501,0.28598,17
pitcher-607625,2022,-1.1524,0.92217,589
pitcher-607644,2022,-0.13468,0.21956,62
pitcher-607755,2022,1.47292,1.91712,98
pitcher-608032,2022,0.72348,0.8146,494
pitcher-608328,2022,0.44821,0.63722,609
pitcher-608331,2022,-0.16666,0.58901,1353
pitcher-608337,2022,0.38704,0.52825,1351
pitcher-608344,2022,-0.86091,0.60136,1223
